,AppNumber,ApplicantType,ApprovedMatching,ApprovedOutright,AwardMatching,AwardOutright,BeginGrant,CouncilDate,Discipline,DisciplineCount,Division,EndGrant,InstCity,InstCountry,InstPostalCode,InstState,Institution,OrganizationType,OriginalAmount,Participant,ParticipantCount,PrimaryDiscipline,Program,ProjectDesc,ProjectTitle,SupplementCount,ToSupport,YearAwarded
42,EH-10042-68,O,0.0000,3150.0000,0.0000,3150.0000,1968-08-01T00:00:00,1968-02-12,"{'Name': 'Arts, General'}",1,Education Programs,1969-07-31T00:00:00,Los Angeles,USA,90041-3314,CA,Occidental College,Four-Year College,3150.0000,"{'Firstname': 'Robert', 'Lastname': 'Gross', 'Institution': 'Occidental College', 'City': 'Los Angeles', 'State': 'CA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1968-08-01T00:00:00'}",1,"Arts, General",Institutes for College and University Teachers,{},Teacher Residency Program,0,{},1968
43,EH-10044-68,O,0.0000,3678.0000,0.0000,3678.0000,1968-08-01T00:00:00,1968-02-12,"{'Name': 'Arts, General'}",1,Education Programs,1969-07-31T00:00:00,Fresno,USA,93740-0048,CA,"California State University, Fresno",Four-Year College,3678.0000,"{'Firstname': 'Philip', 'Lastname': 'Walker', 'Institution': 'California State University, Fresno', 'City': 'Fresno', 'State': 'CA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1968-08-01T00:00:00'}",1,"Arts, General",Institutes for College and University Teachers,{},Teacher Residency Program,0,{},1968
44,EH-10046-68,O,0.0000,3030.0000,0.0000,3030.0000,1968-08-01T00:00:00,1968-02-12,"{'Name': 'Philosophy, General'}",1,Education Programs,1969-07-31T00:00:00,Bryn Mawr,USA,19010-2899,PA,Bryn Mawr College,Four-Year College,3030.0000,"{'Firstname': 'Milton', 'Lastname': 'Nahm', 'Institution': 'Bryn Mawr College', 'City': 'Bryn Mawr', 'State': 'PA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1968-08-01T00:00:00'}",1,"Philosophy, General",Institutes for College and University Teachers,{},Teacher Residency Program,0,{},1968
45,EH-10050-68,O,0.0000,4410.0000,0.0000,4410.0000,1968-07-01T00:00:00,1968-02-12,"{'Name': 'Literature, General'}",1,Education Programs,1969-07-31T00:00:00,Yellow Springs,USA,45387-1607,OH,Antioch College,Four-Year College,4410.0000,"{'Firstname': 'Morris', 'Lastname': 'Keeton', 'Institution': 'Antioch College', 'City': 'Yellow Springs', 'State': 'OH', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1968-07-01T00:00:00'}",1,"Literature, General",Institutes for College and University Teachers,{},Teaching Residency Program,0,{},1968
46,EH-10054-68,O,0.0000,4477.0000,0.0000,4477.0000,1968-04-01T00:00:00,1968-02-12,"{'Name': 'Interdisciplinary Studies, General'}",1,Education Programs,1968-06-30T00:00:00,Yellow Springs,USA,45387-1607,OH,Antioch College,Four-Year College,4477.0000,"{'Firstname': 'Morris', 'Lastname': 'Keeton', 'Institution': 'Antioch College', 'City': 'Yellow Springs', 'State': 'OH', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1968-04-01T00:00:00'}",1,"Interdisciplinary Studies, General",Institutes for College and University Teachers,{},Conference of Humanities Interns and Master Teachers,0,{},1968
47,EH-10058-66,O,0.0000,14000.0000,0.0000,14000.0000,1966-06-01T00:00:00,1966-03-03,"[{'Name': 'Ancient Languages'}, {'Name': 'Ancient Literature'}]",2,Education Programs,1966-09-30T00:00:00,New York,USA,10027,NY,American Society of Papyrologists,Professional Association,14000.0000,"{'Firstname': 'C.', 'Lastname': 'Welles', 'Institution': 'American Society of Papyrologists', 'City': 'New York', 'State': 'NY', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-06-01T00:00:00'}",1,Ancient Literature,Institutes for College and University Teachers,A six-week summer training institute for papyrologists.,Summer institute in papyrology to be conducted at Yale University.,0,{},1966
48,EH-10262-68,O,0.0000,8050.0000,0.0000,8050.0000,1968-07-01T00:00:00,1967-11-01,"{'Name': 'Interdisciplinary Studies, General'}",1,Education Programs,1969-07-31T00:00:00,Lewisburg,USA,17837-2010,PA,Bucknell University,Four-Year College,8050.0000,"{'Firstname': 'Harry', 'Lastname': 'Garvin', 'Institution': 'Bucknell University', 'City': 'Lewisburg', 'State': 'PA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1968-07-01T00:00:00'}",1,"Interdisciplinary Studies, General",Institutes for College and University Teachers,{},Teacher Residency Program,0,{},1968
49,EH-10270-69,O,116350.0000,87400.0000,116350.0000,87400.0000,1969-07-01T00:00:00,1969-05-15,"{'Name': 'Interdisciplinary Studies, General'}",1,Education Programs,1974-06-30T00:00:00,Charlottesville,USA,22904-4195,VA,University of Virginia,University,203750.0000,"{'Firstname': 'George', 'Lastname': 'Reese', 'Institution': 'University of Virginia', 'City': 'Charlottesville', 'State': 'VA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1969-07-01T00:00:00'}",1,"Interdisciplinary Studies, General",Institutes for College and University Teachers,{},Center for Textual and Editorial Studies in Humanistic Sources,0,{},1969
50,EH-10400-67,O,0.0000,4836.0000,0.0000,4836.0000,1967-08-01T00:00:00,1967-01-12,"{'Name': 'Interdisciplinary Studies, General'}",1,Education Programs,1968-07-31T00:00:00,Yellow Springs,USA,45387-1607,OH,Antioch College,Four-Year College,4836.0000,"{'Firstname': 'George', 'Lastname': 'Geiger', 'Institution': 'Antioch College', 'City': 'Yellow Springs', 'State': 'OH', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-08-01T00:00:00'}",1,"Interdisciplinary Studies, General",Institutes for College and University Teachers,{},Post-Doctoral Teaching Residency Program,0,{},1967
51,EO-10001-67,O,0.0000,6500.0000,0.0000,6500.0000,1967-02-01T00:00:00,1967-01-12,"{'Name': 'Interdisciplinary Studies, General'}",1,Education Programs,1967-09-30T00:00:00,Dover,USA,{},DE,Dover Special School District,{},6500.0000,"{'Firstname': 'Duston', 'Lastname': 'Wilson', 'Institution': 'Dover Special School District', 'City': 'Dover', 'State': 'DE', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-02-01T00:00:00'}",1,"Interdisciplinary Studies, General",Institutional Planning and Development,{},Planning for Improvement of the Humanities Curriculum in Public Schools,0,{},1967
52,EO-10007-67,O,0.0000,13500.0000,0.0000,13500.0000,1967-02-01T00:00:00,1967-01-12,"{'Name': 'Interdisciplinary Studies, General'}",1,Education Programs,1968-06-30T00:00:00,Ann Arbor,USA,48103-3842,MI,Great Lakes Colleges Association,Educational Consortium,13500.0000,"{'Firstname': 'Conrad', 'Lastname': 'Hilberry', 'Institution': 'Great Lakes Colleges Association', 'City': 'Ann Arbor', 'State': 'MI', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-02-01T00:00:00'}",1,"Interdisciplinary Studies, General",Institutional Planning and Development,{},"To Support Planning a Network to Enrich Humanities Scholarship, Research & Teaching",0,{},1967
53,EO-10009-68,O,0.0000,18470.0000,0.0000,18470.0000,1968-06-01T00:00:00,1968-05-06,"{'Name': 'Interdisciplinary Studies, General'}",1,Education Programs,1969-05-31T00:00:00,Birmingham,USA,35208,AL,Miles College,Four-Year College,18470.0000,"{'Firstname': 'Doris', 'Lastname': 'Havice', 'Institution': 'Miles College', 'City': 'Birmingham', 'State': 'AL', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1968-06-01T00:00:00'}",1,"Interdisciplinary Studies, General",Institutional Planning and Development,{},Summer Institutes on the Teaching of Humanities,0,{},1968
54,EO-10011-68,O,0.0000,20000.0000,0.0000,20000.0000,1968-04-01T00:00:00,1968-02-12,"{'Name': 'Interdisciplinary Studies, General'}",1,Education Programs,1968-08-31T00:00:00,St. Petersburg,USA,33711-4700,FL,Eckerd College,Four-Year College,20000.0000,"{'Firstname': 'William', 'Lastname': 'Kadel', 'Institution': 'Eckerd College', 'City': 'St. Petersburg', 'State': 'FL', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1968-04-01T00:00:00'}",1,"Interdisciplinary Studies, General",Institutional Planning and Development,"To establish the second Institute, which encourages interdisciplinary study and teaching. Senior and junior fellows throughout the country each devote a full year to intensive study, discussion, and curriculum materials development and testing. Upon return to their home institutions, they incorporate new interdisciplinary courses into their curriculum. Over a four year period, the Institute will enable 60 American instructors from two and four year colleges and universities throughout the country to participate. The theme, ""Technology and the Humanities,"" will include such subjects as bureaucracy, myths, mass media, advertising and their implications for humanistic education",Humanities Core Curriculum,0,{},1968
55,EO-10025-67,O,0.0000,9900.0000,0.0000,9900.0000,1967-07-01T00:00:00,1967-05-22,"{'Name': 'Philosophy, General'}",1,Education Programs,1968-06-30T00:00:00,Brockport,USA,14420-2997,NY,"SUNY Research Foundation, College at Brockport",Four-Year College,9900.0000,"{'Firstname': 'Howard', 'Lastname': 'Kiefer', 'Institution': 'SUNY Research Foundation, College at Brockport', 'City': 'Brockport', 'State': 'NY', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-07-01T00:00:00'}",1,"Philosophy, General",Institutional Planning and Development,To present a two-quarter undergraduate course to American history using architecture as primary artifactual evidence and based on the premise that national history can best be taught through regional emphasis in architecture.,Participation by distinguished practitioners in conference of the Int'l Philosophy Year Project,0,{},1967
56,EO-10031-67,O,0.0000,34000.0000,0.0000,34000.0000,1967-10-01T00:00:00,1967-05-22,"{'Name': 'Interdisciplinary Studies, General'}",1,Education Programs,1969-06-30T00:00:00,Ann Arbor,USA,48103-3842,MI,Great Lakes Colleges Association,Educational Consortium,34000.0000,"{'Firstname': 'Conrad', 'Lastname': 'Hilberry', 'Institution': 'Great Lakes Colleges Association', 'City': 'Ann Arbor', 'State': 'MI', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-10-01T00:00:00'}",1,"Interdisciplinary Studies, General",Institutional Planning and Development,{},Support of collaborative programs to enrich humanities scholarship and teaching,0,{},1967
57,EO-10041-68,O,0.0000,3180.0000,0.0000,3180.0000,1968-08-01T00:00:00,1968-02-12,"{'Name': 'Philosophy, General'}",1,Education Programs,1969-07-31T00:00:00,Albion,USA,49224-1887,MI,Albion College,Four-Year College,3180.0000,"{'Firstname': 'Jack', 'Lastname': 'Padgett', 'Institution': 'Albion College', 'City': 'Albion', 'State': 'MI', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1968-08-01T00:00:00'}",1,"Philosophy, General",Institutional Planning and Development,{},Teacher Residency Program,0,{},1968
58,EO-10045-68,O,0.0000,6100.0000,0.0000,6100.0000,1968-04-01T00:00:00,1968-02-12,"{'Name': 'Interdisciplinary Studies, General'}",1,Education Programs,1969-06-30T00:00:00,Brookings,USA,57007-0001,SD,South Dakota State University,University,6100.0000,"{'Firstname': 'Lawrence', 'Lastname': 'Stine', 'Institution': 'South Dakota State University', 'City': 'Brookings', 'State': 'SD', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1968-04-01T00:00:00'}",1,"Interdisciplinary Studies, General",Institutional Planning and Development,To support two conferences: the first to explore the possibility of teaching humanities within the framework of education in medicine; the second to recommend ways in which actual teaching problems could be put in operation in medical centers.,Planning for an integrated summer humanities program,0,{},1968
59,EO-10047-68,O,0.0000,10000.0000,0.0000,10000.0000,1968-05-01T00:00:00,1967-11-01,"{'Name': 'Interdisciplinary Studies, General'}",1,Education Programs,1969-07-31T00:00:00,St. Benedict,USA,97373-9700,OR,Mount Angel Seminary,Four-Year College,10000.0000,"{'Firstname': 'John', 'Lastname': 'Lippert', 'Institution': 'Mount Angel Seminary', 'City': 'St. Benedict', 'State': 'OR', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1968-05-01T00:00:00'}",1,"Interdisciplinary Studies, General",Institutional Planning and Development,"To offer two interdisciplinary social science courses, one for freshmen, one for seniors, which aim to enlighten the nature of social science by seeing it in the context of its own history and by seeing this history in the context of the development of modernity over the last two hundred years.",Adult Enrichment Project,0,{},1968
60,EO-10049-68,O,0.0000,3692.0000,0.0000,3692.0000,1968-09-01T00:00:00,1968-05-06,{'Name': 'Art History and Criticism'},1,Education Programs,1969-08-31T00:00:00,Greencastle,USA,46135-1736,IN,DePauw University,Four-Year College,3692.0000,"{'Firstname': 'A.', 'Lastname': 'Winsey', 'Institution': 'DePauw University', 'City': 'Greencastle', 'State': 'IN', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1968-09-01T00:00:00'}",1,Art History and Criticism,Institutional Planning and Development,"To support two courses: l) an inquiry into the kind of weight that may be assigned to individuals in the historical process, and into the art of historical portraiture, and 2) an exploration of the role in America from the 1920's to the present of the interpreter of literature and the arts who is also a critic of society and politics. Issues posed by Edmund Wilson's writing will provide the foci of the two courses.",A Study of African Art and the Preparation of a syllabus in this field,0,{},1968
61,EO-10051-68,O,0.0000,39655.0000,0.0000,39655.0000,1968-07-01T00:00:00,1968-05-06,"{'Name': 'Interdisciplinary Studies, General'}",1,Education Programs,1969-06-30T00:00:00,{},{},{},{},{},{},39655.0000,,0,"Interdisciplinary Studies, General",Institutional Planning and Development,"To implement 2 interdisciplinary, team-taught courses: ""Perspectives on the American Dream, Philosophical, Literary, Religious and Historical""and ""Perspectives on the 20th century: The Holocaust"". The former examines ideals such as equality, liberty, and happiness. The latter examines the precedents, realities, and aftermath of genocide.",The Role of the Humanities in the Rehabilitation of Young Criminal Offenders,0,{},1968
62,EO-10053-68,O,0.0000,20000.0000,0.0000,20000.0000,1968-06-01T00:00:00,1968-05-06,"{'Name': 'Interdisciplinary Studies, General'}",1,Education Programs,1969-05-31T00:00:00,Albion,USA,49224-1887,MI,Albion College,Four-Year College,20000.0000,"{'Firstname': 'Jack', 'Lastname': 'Padgett', 'Institution': 'Albion College', 'City': 'Albion', 'State': 'MI', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1968-06-01T00:00:00'}",1,"Interdisciplinary Studies, General",Institutional Planning and Development,To fund a faculty seminar and a core course for an American Area Certificate Program. A-V methods will be used. Students will study folk and popular art as well as standard print materials.,Basic Ideas Program,0,{},1968
63,EO-10055-68,O,0.0000,47000.0000,0.0000,47000.0000,1968-08-01T00:00:00,1968-05-06,"{'Name': 'Interdisciplinary Studies, General'}",1,Education Programs,1969-06-30T00:00:00,Los Angeles,USA,90089-0012,CA,University of Southern California,University,47000.0000,"{'Firstname': 'J.', 'Lastname': 'Robb', 'Institution': 'University of Southern California', 'City': 'Los Angeles', 'State': 'CA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1968-08-01T00:00:00'}",1,"Interdisciplinary Studies, General",Institutional Planning and Development,"To develop new interdisciplinary undergraduate course at UMR, which is primarily an engineering school. Course will bring together two faculty, a philosopher and a historian, with an interest in the relationships between technology and society and would combine the perspectives of both in examining the relationships between popular philosophies, historical situations, and the role of and attitudes toward technology, industrialization, and modernization.",Value Conflicts withing Urban Society,0,{},1968
64,EO-10061-68,O,0.0000,29827.0000,0.0000,29827.0000,1968-07-01T00:00:00,1968-05-06,"{'Name': 'Interdisciplinary Studies, General'}",1,Education Programs,1970-09-30T00:00:00,Boston,USA,02215-1300,MA,Boston University,University,29827.0000,"{'Firstname': 'Richard', 'Lastname': 'Beal', 'Institution': 'Boston University', 'City': 'Boston', 'State': 'MA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1968-07-01T00:00:00'}",1,"Interdisciplinary Studies, General",Institutional Planning and Development,"To offer a year-long interdisciplinary undergraduate course that will relate culture, urban life, and questions of sex and gender. New York City will serve as a case study. Among the disciplines uses will be literature, anthropology, sociology, psychology, history, and law. Perspectives from the new scholarship about women will be drawn on.",A curriculum-revision planning program,0,{},1968
